Number of paths,A_Node in-degree,A_Node out-degree,A_Eigenvector centrality,A_Page rank,A_HITS,B_Node in-degree,B_Node out-degree,B_Eigenvector centrality,B_Page rank,B_HITS
1,20,25,0.0873542606106045,0.0021276218682031106,0.00542768171813764,26,14,0.04627761868762378,0.0028622785545810016,0.002733117283323215
1,1,0,0.0,0.0005563836254928336,0.0,0,1,0.0,0.0003007479048160095,3.313204296555727e-29
2,18,14,0.04342364463011503,0.0019498640943510955,0.0030793415752838325,18,23,0.07726457246969175,0.002045745135610805,0.0049958068166385625
3,13,19,0.06753722001177376,0.0018711145087488413,0.003729192306996769,20,17,0.055384235885725865,0.00228575542713548,0.003478224599295181
1,3,3,0.00019392381400880706,0.0008953125171619372,5.201850625342249e-07,4,2,1.0039569513034696e-05,0.0009226068408866878,9.37541881637888e-06
5,25,21,0.07042966191634614,0.0027213741165671374,0.004337509506635948,17,15,0.05450896875765655,0.002000229985824119,0.003319920934517284
1,18,15,0.0469518289007691,0.0021198517969090278,0.003237833245669342,18,19,0.06341538072953293,0.0019637813124942414,0.004296190652839958
2,19,14,0.04619133858444396,0.0023162281711023606,0.0029780887921316305,22,19,0.06319796658293655,0.0022153701655819613,0.004348981859743461
4,21,13,0.040031328164491384,0.0023383698085340542,0.002697108218641184,21,19,0.06083627549777173,0.00229966903847219,0.0038726395276706895
2,14,19,0.060704089589529296,0.0015862216037961325,0.003428280215116721,18,21,0.06521960639061297,0.001975539997647279,0.0043978896902800955
5,20,17,0.058729881598522285,0.002174284647310725,0.003934816409538846,25,24,0.08077094228945013,0.0026242852770583004,0.00541070942415077
4,21,19,0.0641162782982491,0.0025998069610197166,0.003976024676927274,22,21,0.06923493495767423,0.0022493934413239988,0.0045519027672122885
4,25,24,0.08077094228945013,0.0026242852770583004,0.00541070942415077,19,20,0.06384287796506707,0.0022519636377178174,0.004122315503798527
4,22,15,0.04443871693578746,0.0022426054809244183,0.003150195502913385,18,20,0.06115010832625741,0.001947526176913341,0.004118598653549083
4,18,23,0.07848678070699322,0.002085090563713393,0.004959824094596388,19,22,0.07696243696743975,0.0021916546864348472,0.004757179032764872
3,13,18,0.0580421081118519,0.0014246544686678552,0.00421337980764904,14,24,0.08092815206313352,0.0016695981143045695,0.005390499532274542
3,15,17,0.05471347065010197,0.0016705830348218772,0.0038870247980440182,20,23,0.07176274837039358,0.002359246468482776,0.004758606165344355
2,22,23,0.08061415456866787,0.002443563669717304,0.004728826384737165,18,23,0.08006211658706795,0.0019929660776324344,0.005208417990203413
1,2,2,0.003383074703091727,0.0007561220983522592,0.0001772971800089399,3,3,0.00017538030392120325,0.0007118905011441296,4.7132558514428534e-07
2,20,21,0.07549306910145082,0.0026048208324807834,0.004464454690845405,15,21,0.06798839715229844,0.0018103999344682151,0.004388441495021229
3,23,26,0.08475177570721945,0.00254356159227749,0.005530943384965691,23,17,0.05356900207886508,0.002568233146773963,0.0034265175596613737
2,21,19,0.06083627549777173,0.00229966903847219,0.0038726395276706895,23,27,0.0897361181922247,0.002519717461340013,0.005744631113170816
2,18,23,0.08006211658706795,0.0019929660776324344,0.005208417990203413,27,20,0.06489901134497676,0.002850137254689173,0.004001349185451838
2,20,21,0.07549306910145082,0.0026048208324807834,0.004464454690845405,15,18,0.056236893961695615,0.001955047137709805,0.003774688162301276
1,19,25,0.07999964486656576,0.002186802864358378,0.005311617327688005,22,12,0.035898879300887775,0.002616873233530744,0.002513076887201385
1,18,22,0.07034984213241201,0.002214057692464348,0.004883762162405119,22,23,0.06812396940932892,0.002362384729387352,0.004526818505199753
2,21,20,0.05878091085207984,0.00243861434908887,0.004148630383009126,19,23,0.06561727806127508,0.0025248284886651862,0.0047288183435613695
2,21,13,0.040031328164491384,0.0023383698085340542,0.002697108218641184,22,12,0.035898879300887775,0.002616873233530744,0.002513076887201385
1,19,22,0.07696243696743975,0.0021916546864348472,0.004757179032764872,33,18,0.044934690189259774,0.0035931417149309224,0.0028418151790944777
1,15,17,0.05868951254061786,0.002172431133181354,0.0036395629492607983,21,16,0.05213185338364025,0.0021797442024822913,0.003256867994359824
3,22,12,0.035898879300887775,0.002616873233530744,0.002513076887201385,15,21,0.06798839715229844,0.0018103999344682151,0.004388441495021229
1,13,20,0.0600522417685862,0.001518486364324379,0.00471989456452939,8,23,0.07628405875071051,0.0011012768461555061,0.0050524691700404
2,25,28,0.08822695485585567,0.0036091028185473366,0.006158180607863962,20,22,0.06868547004384117,0.002138783538936846,0.004770983836167625
3,21,18,0.05773507072963059,0.0023213230045020777,0.0036541471815106853,19,21,0.06467281793086219,0.0022517580668419235,0.004683449295471779
5,22,26,0.08001683991578497,0.002515454125941312,0.005677465423372563,15,21,0.06800834442291152,0.001873796783324783,0.004717448331168595
3,11,25,0.0812400511298097,0.0013629857019230721,0.005418032963197631,21,21,0.07158962024826931,0.002599926844219581,0.004208842412159373
4,21,18,0.05773507072963059,0.0023213230045020777,0.0036541471815106853,19,25,0.07999964486656576,0.002186802864358378,0.005311617327688005
2,19,19,0.06256957420092898,0.0020722236213795,0.0039000135116846017,14,13,0.04059208789456821,0.0016486435739417416,0.002906007138733795
3,26,23,0.0716135963177554,0.0027260197003894497,0.004700982387421042,23,26,0.08475177570721945,0.00254356159227749,0.005530943384965691
1,20,18,0.05886020445700278,0.002387138918937254,0.0036591359277373175,22,24,0.08492322264578948,0.0024574541577205896,0.00496422290405038
3,24,26,0.0892604971236883,0.0028192874025600276,0.005672682233968459,25,28,0.08822695485585567,0.0036091028185473366,0.006158180607863962
1,4,5,0.00042722079889839483,0.001312722281760693,5.655358622700309e-05,0,1,2.209390835996452e-05,0.0003007479048160095,1.45575110743765e-06
2,20,20,0.06746557606944552,0.0022260074965400377,0.004475265329695489,18,19,0.05618393852922469,0.002105608361757282,0.0045271367221134074
3,20,25,0.0791415157002213,0.002277299341425659,0.005385136816336591,26,17,0.04982340403151201,0.0029130459188692836,0.0034998441999303234
2,17,25,0.08190721214709366,0.0020605374359056457,0.005480482501865171,16,21,0.07112578700752353,0.001963575246843333,0.004685200254374679
4,19,14,0.04980829440202469,0.002150791452670824,0.003244123375470298,14,24,0.08092815206313352,0.0016695981143045695,0.005390499532274542
4,16,14,0.05083068013358098,0.0017634972209760202,0.0030305179607129323,17,26,0.07962504018094939,0.002063400438700303,0.005596110331492586
3,17,20,0.065877847086181,0.0018354151047681776,0.004725676460606681,30,27,0.08565069610766854,0.0033437754316397055,0.005385134777368868
2,18,17,0.05276229727812065,0.0026123163891657443,0.0030871096068758974,12,16,0.05320752788684889,0.0014401681424167957,0.0035561776099734856
1,21,17,0.05960701997574528,0.0024371866025713427,0.0037033797266853644,14,17,0.056047083899656215,0.0018085390350249181,0.0036482842477659067
1,22,21,0.06923493495767423,0.0022493934413239988,0.0045519027672122885,19,14,0.046769369007752484,0.0023992694704576536,0.0029047786166723367
5,18,14,0.04342364463011503,0.0019498640943510955,0.0030793415752838325,20,23,0.08423535717797268,0.0022636299952612047,0.0052408030411928526
2,24,28,0.08659310195137833,0.002827875213777728,0.0064727604976191596,22,16,0.05814231330983583,0.0024099983033793447,0.003662782556428503
1,1,0,0.0,0.0005372109473597429,0.0,1,2,0.0,0.0005563836254928336,5.868016129629849e-25
1,1,1,0.0,0.0005563836254928336,3.313204296555727e-29,0,1,0.0,0.0003007479048160095,3.313204296555727e-29
2,20,23,0.07176274837039358,0.002359246468482776,0.004758606165344355,22,21,0.06235824979806142,0.002418390914214165,0.004059193737911128
1,19,19,0.06256957420092898,0.0020722236213795,0.0039000135116846017,15,17,0.05868951254061786,0.002172431133181354,0.0036395629492607983
3,21,22,0.07383526195143231,0.0023642549765793257,0.004803989258534678,25,28,0.08822695485585567,0.0036091028185473366,0.006158180607863962
2,13,13,0.03957534248143418,0.0015434980440233936,0.002359841493281659,18,16,0.052087432346627494,0.00224428094956653,0.0033507236885131656
4,16,18,0.0666561273699981,0.0018755280305261903,0.003852615847893213,19,20,0.07012517719588669,0.001987453991611382,0.00448947803155109
2,18,10,0.030978743601656072,0.00205047652117624,0.0020119828825927778,16,16,0.05185131366128771,0.0018908389696706903,0.003693783363041301
3,24,25,0.08347397325124715,0.002338539976535812,0.005171865123347653,19,20,0.05814738990466368,0.0020655712202667627,0.004062208462544729
1,1,0,0.0,0.0005563836254928336,0.0,0,1,0.0,0.0003007479048160095,3.313204296555727e-29
1,27,20,0.06489901134497676,0.002850137254689173,0.004001349185451838,16,14,0.05083068013358098,0.0017634972209760202,0.0030305179607129323
2,19,16,0.04947665126169159,0.0021079468530071786,0.003315953129480926,21,19,0.06083627549777173,0.00229966903847219,0.0038726395276706895
5,21,20,0.05878091085207984,0.00243861434908887,0.004148630383009126,25,19,0.06435423894920066,0.0028515548695151535,0.0040744793965726556
5,22,20,0.06754481264852366,0.0024675743853228667,0.004552756752995016,26,21,0.0679703596618153,0.0028597962335008367,0.005090533281075262
2,15,20,0.06325869682661295,0.0017608184755692018,0.0043128337384671376,18,23,0.07726457246969175,0.002045745135610805,0.0049958068166385625
2,21,14,0.044333260551416245,0.002466254522348512,0.0030476327879880908,20,23,0.07176274837039358,0.002359246468482776,0.004758606165344355
1,1,1,0.0,0.00038853468184934885,3.313204296555727e-29,19,20,0.05814738990466368,0.0020655712202667627,0.004062208462544729
3,17,11,0.03983380531070584,0.0019341635901410576,0.0025366355692921084,15,28,0.08978690152567965,0.0017414693427008313,0.005556871563770599
3,22,26,0.08001683991578497,0.002515454125941312,0.005677465423372563,16,18,0.06010140519815149,0.001959946533451008,0.003847386304869057
2,20,18,0.060687563499706734,0.001981902830511157,0.004267776337019667,23,27,0.0897361181922247,0.002519717461340013,0.005744631113170816
2,15,14,0.04815307850639382,0.0018818012713657988,0.003181965165023458,15,17,0.05868951254061786,0.002172431133181354,0.0036395629492607983
2,21,22,0.0735863814985223,0.0023706817922237115,0.004526377327965217,20,17,0.058729881598522285,0.002174284647310725,0.003934816409538846
1,1,1,0.0,0.0005563836254928336,3.313204296555727e-29,0,1,0.0,0.0003007479048160095,3.313204296555727e-29
5,23,23,0.07615029572337442,0.0023836103110817454,0.004979911400461296,25,22,0.07332796157734574,0.0028356877067814007,0.004910083019550381
2,21,23,0.06741944123626027,0.0024721623345547467,0.004754722673127746,3,8,0.0072965229302718974,0.0007600284767583444,0.0004804533894624436
1,18,14,0.04601257489091371,0.002131247130752424,0.0030209550936098803,18,17,0.055952910741411135,0.002324497248647778,0.0031266379347940436
2,27,18,0.06369486963510212,0.0030674112907189636,0.00389188618301991,23,16,0.05545902056498734,0.0025607402031395253,0.0033700860095171752
2,20,19,0.06054470401785622,0.002144686215038951,0.004206584790770284,14,25,0.07820242019138966,0.0017606196148687542,0.005524236974748618
2,20,24,0.07571035514025747,0.002172136282610914,0.005468541102249839,18,21,0.06521960639061297,0.001975539997647279,0.0043978896902800955
4,21,18,0.05773507072963059,0.0023213230045020777,0.0036541471815106853,19,25,0.07999964486656576,0.002186802864358378,0.005311617327688005
5,35,36,0.11762816045508438,0.0037674527264236024,0.00863411273832738,17,27,0.0892483350214071,0.0018457882764113232,0.006171565153346605
4,21,21,0.07158962024826931,0.002599926844219581,0.004208842412159373,24,24,0.07649715120136505,0.00253240550740099,0.0054821066711009045
2,18,15,0.04891686016953204,0.0019212496246608646,0.003529185406504578,17,25,0.08226931867866669,0.00190971457944273,0.004968717262222408
3,18,17,0.05276229727812065,0.0026123163891657443,0.0030871096068758974,19,21,0.06835422990669453,0.002202858019321325,0.0048119350474780265
5,14,14,0.04631536011789902,0.00152329946995261,0.002943787301962851,22,21,0.06885924246553733,0.0022720896152060546,0.004327790027279474
2,18,15,0.0469518289007691,0.0021198517969090278,0.003237833245669342,9,22,0.07529831788867117,0.0011420934472398591,0.004694908392826819
2,17,23,0.07539551347834013,0.0018427796627312934,0.004842225976508518,24,28,0.08659310195137833,0.002827875213777728,0.0064727604976191596
3,20,21,0.07549306910145082,0.0026048208324807834,0.004464454690845405,19,20,0.05814738990466368,0.0020655712202667627,0.004062208462544729
2,20,23,0.08423535717797268,0.0022636299952612047,0.0052408030411928526,22,24,0.06942797884748542,0.0028330397599179687,0.004604453806187354
3,15,20,0.06412814195500094,0.0017909009591375528,0.004269978504179026,22,25,0.08074308020147643,0.002844612880091075,0.00567509445486367
1,25,28,0.08822695485585567,0.0036091028185473366,0.006158180607863962,21,19,0.0641162782982491,0.0025998069610197166,0.003976024676927274
4,33,18,0.044934690189259774,0.0035931417149309224,0.0028418151790944777,17,20,0.06607411537138097,0.0018564375422359047,0.004499122814868211
1,1,0,0.0,0.0005563836254928336,0.0,0,1,0.0,0.0003007479048160095,3.313204296555727e-29
3,22,27,0.08065385565356863,0.0022844624476673647,0.006074110620174113,21,20,0.06105683272398469,0.002111645694657107,0.004051595848335745
2,14,24,0.08092815206313352,0.0016695981143045695,0.005390499532274542,18,17,0.052689411158768795,0.0021473505879631306,0.003443249904013239
4,24,24,0.07649715120136505,0.00253240550740099,0.0054821066711009045,35,36,0.11762816045508438,0.0037674527264236024,0.00863411273832738
1,1,1,0.0,0.0005563836254928336,3.3927211996730646e-26,0,1,0.0,0.0003007479048160095,3.313204296555727e-29
2,19,21,0.06467281793086219,0.0022517580668419235,0.004683449295471779,18,17,0.05531791254719167,0.0021801783978444692,0.0033097924451792435
3,21,16,0.05213185338364025,0.0021797442024822913,0.003256867994359824,21,16,0.054069940773005074,0.0024958444252689664,0.003503144323500691
1,19,20,0.05814738990466368,0.0020655712202667627,0.004062208462544729,26,23,0.0716135963177554,0.0027260197003894497,0.004700982387421042
4,20,18,0.05603647092756754,0.002632800008322585,0.0035607620642341795,8,23,0.07628405875071051,0.0011012768461555061,0.0050524691700404
2,20,24,0.07571035514025747,0.002172136282610914,0.005468541102249839,23,20,0.06511589931256194,0.0024617661623939618,0.004523981171889879
4,22,23,0.08061415456866787,0.002443563669717304,0.004728826384737165,21,20,0.06105683272398469,0.002111645694657107,0.004051595848335745
2,20,20,0.0613186117448429,0.002023790663782571,0.004340104227445397,19,21,0.06467281793086219,0.0022517580668419235,0.004683449295471779
1,14,23,0.07538463547478463,0.0016067610635524636,0.005041709237621511,19,14,0.04619133858444396,0.0023162281711023606,0.0029780887921316305
2,25,13,0.04021338024565573,0.0025768887971072026,0.0031333344372532035,17,18,0.05644273475932734,0.0020068638729513993,0.004091927338261395
3,21,22,0.0746464036095003,0.0021688710510172527,0.005193600454839448,22,27,0.08065385565356863,0.0022844624476673647,0.006074110620174113
2,23,19,0.05433445789750746,0.002430252541735663,0.0038396840712633905,21,20,0.05878091085207984,0.00243861434908887,0.004148630383009126
3,23,17,0.0543669843296883,0.002463990016252685,0.0036127754521357988,21,22,0.0735863814985223,0.0023706817922237115,0.004526377327965217
1,1,0,0.0,0.0008097146040086068,0.0,4,2,0.0,0.0011975686940054917,3.3927211996730646e-26
2,20,19,0.06054470401785622,0.002144686215038951,0.004206584790770284,23,24,0.0722732266560992,0.0025562901754283807,0.004999670425295167
2,21,19,0.060113526858320075,0.0024786745841367,0.0043170370438559095,26,21,0.0679703596618153,0.0028597962335008367,0.005090533281075262
1,1,0,0.0,0.0005563836254928336,0.0,0,1,0.0,0.0003007479048160095,3.313204296555727e-29
4,25,22,0.07224977282005232,0.002590123111817741,0.004871113176521463,20,25,0.0791415157002213,0.002277299341425659,0.005385136816336591
